objID,raMean,decMean,rKronMag
120190008809878932,0.88100297,10.16540243,21.415800094604492
120200008653978990,0.86539759,10.17375751,23.215700149536133
120140008931167199,0.89309111,10.12224864,21.2106990814209
120160008761764996,0.87615749,10.13710727,22.15410041809082
120160008778580588,0.87785831,10.13342427,22.60110092163086
120140008768605713,0.87681423,10.12112679,20.212299346923828
120150008767484389,0.87681335,10.1282208,22.246999740600586
120140008849804236,0.88500348,10.11979109,20.152999877929688
120150008824410719,0.88245747,10.12519428,22.566499710083008
120150008832171270,0.88341985,10.12542135,22.88909912109375
120180008536818035,0.8537278,10.15626307,20.701200485229492
120180008590025142,0.85900333,10.15391344,20.601200103759766
120170008546071167,0.85465879,10.1422628,18.782800674438477
120170008558817362,0.85597296,10.14746832,22.034799575805664
120160008704848323,0.87059781,10.13978207,21.004499435424805
120150010142245030,1.01417809,10.12881792,22.70439910888672
120180009903059270,0.99030587,10.15732462,22.860599517822266
120180009938218410,0.99379026,10.15665764,22.318199157714844
120170010071593205,1.0071086,10.14395642,22.737699508666992
120170010043656627,1.00437143,10.14674621,21.268800735473633
120170010050930331,1.00508261,10.14152292,22.105899810791016
120170010050895135,1.00505482,10.14548571,21.21619987487793
119950009501812061,0.95016545,9.95965584,22.13990020751953
119950009564613827,0.95642998,9.96113335,21.89389991760254
119940009394430575,0.93947018,9.95006932,21.31049919128418
119950009370642271,0.93700391,9.95979678,21.688400268554688
119940009285838188,0.92864012,9.95644854,21.52090072631836
119940009280409409,0.92801634,9.9575168,22.71179962158203
119940009396227942,0.9396078,9.95623977,21.124399185180664
119940009362009602,0.93621559,9.95760445,22.320899963378906
119980009330372285,0.93304715,9.98483955,22.70330047607422
119980009330372285,0.93304715,9.98483955,22.778499603271484
119980009350442530,0.93504418,9.98505821,22.84950065612793
119980009350442530,0.93504418,9.98505821,22.759599685668945
119980009376721880,0.93762284,9.9845367,20.425399780273438
119980009376721880,0.93762284,9.9845367,20.429100036621094
119970009253388068,0.92533831,9.98132421,21.613100051879883
119960009326069422,0.93260927,9.97412282,22.935199737548828
119960009340009833,0.93399702,9.97444135,20.569700241088867
119970009363621614,0.93631434,9.97597004,21.72010040283203
119970009377873597,0.93787466,9.97758784,20.870800018310547
119970009386103805,0.93867224,9.9777657,20.047199249267578
119970009087405233,0.90872968,9.97895081,18.241600036621094
120020009133594242,0.91349269,10.01971158,21.664499282836914
120020009130147481,0.91296885,10.02249723,21.127599716186523
120000009394568667,0.93935577,10.00684341,22.12700080871582
120000009394568667,0.93935577,10.00684341,22.15760040283203
119990009316019406,0.93163604,9.99906558,20.731599807739258
119990009316019406,0.93163604,9.99906558,20.7632999420166
120000009316602803,0.9315845,10.00197508,21.14459991455078
120000009316602803,0.9315845,10.00197508,21.14780044555664
120000009266116675,0.92659292,10.00520036,21.48780059814453
120000009266116675,0.92659292,10.00520036,21.489099502563477
120000009286485382,0.92861372,10.00406541,22.152999877929688
120000009286485382,0.92861372,10.00406541,22.215499877929688
120000009338055111,0.9337841,10.00381431,23.00589942932129
120000009338055111,0.9337841,10.00381431,23.073999404907227
119990009367938255,0.93686093,9.99819832,21.679899215698242
119990009367938255,0.93686093,9.99819832,21.675399780273438
120020009425859548,0.94254392,10.02427211,21.228700637817383
120020009401659312,0.94014739,10.02399523,22.415800094604492
120030009376281426,0.93758659,10.0258279,21.74049949645996
120030009407972220,0.94071337,10.02647086,22.065200805664062
120030009379474486,0.93796165,10.02829684,21.355199813842773
120030009392141524,0.93928039,10.02587334,22.975799560546875
120030009257475695,0.9257082,10.02941985,21.7106990814209
120020009303679556,0.93034443,10.02423582,22.002300262451172
120020009291087091,0.92906758,10.02227411,22.018600463867188
120030009280384324,0.92802236,10.0282215,22.1117000579834
120030009280165466,0.92802978,10.0291188,21.998899459838867
120030009291224633,0.92910371,10.02840111,21.97410011291504
120030009291641489,0.92912364,10.02579214,22.242799758911133
120030009300571080,0.93005974,10.02547646,21.33650016784668
120010009421361661,0.94213639,10.0093255,20.78619956970215
120150009503215283,0.95032565,10.12898755,19.453500747680664
120150009451614380,0.94517972,10.12825029,23.69809913635254
120150009470452643,0.9470553,10.12680439,22.35890007019043
120140009503369221,0.95035698,10.12392753,21.730300903320312
120140009538919131,0.95389199,10.1238768,22.69700050354004
120160009528260938,0.95276883,10.13378669,20.977100372314453
120150009656991910,0.96569029,10.12619092,23.887800216674805
120150009604293771,0.96042277,10.12772823,16.7367000579834
120140009639979316,0.96394379,10.12406166,20.740100860595703
120150009571087233,0.95710946,10.13062782,22.368999481201172
120150009387375020,0.9387307,10.12880232,22.695899963378906
120150009419561584,0.94193108,10.12596256,22.372499465942383
120150009407764566,0.94078685,10.12840089,22.444700241088867
120160009373954416,0.9373596,10.1366715,20.744199752807617
120160009360556966,0.93606205,10.13870397,23.2455997467041
120160009316506996,0.93163105,10.1387851,19.53580093383789
120160009295115420,0.92955842,10.13738219,20.810800552368164
120240009287699267,0.92875917,10.20734032,22.31920051574707
120250009312913711,0.93123057,10.21105087,21.462200164794922
120250009776534305,0.97763041,10.21150444,22.742900848388672
120250009828590560,0.98283742,10.20838082,22.565000534057617
120250009815571940,0.98153309,10.20952998,23.407899856567383
120250009694790143,0.96948389,10.20805227,23.04319953918457
120250009717056579,0.97162108,10.21344504,21.697599411010742
120180010535433432,1.05328532,10.15245963,22.130599975585938
120180010601427414,1.06014566,10.15577907,23.2268009185791
120170010609553738,1.06105143,10.14433838,22.302600860595703
120170010741301785,1.07403847,10.14273322,22.13330078125
120170010715877389,1.07155144,10.14743668,21.221500396728516
120170010664894592,1.06646905,10.14507136,18.777999877929688
120190010398046287,1.03979744,10.16313163,21.029699325561523
120190010379337210,1.03793859,10.16391232,22.122499465942383
120190010538416900,1.053817,10.16366365,22.218700408935547
120190010509116248,1.05088136,10.16311863,21.957599639892578
120190010483907180,1.04833491,10.16394733,23.235300064086914
120150009377199487,0.93773299,10.13252172,20.19059944152832
120190009413913627,0.94138621,10.16094187,18.361299514770508
120180009366829940,0.93664616,10.15788135,22.305599212646484
120180009413467041,0.94131513,10.1554584,20.77829933166504
120190009383042953,0.93835032,10.16039256,15.95479965209961
120190009229184414,0.92291884,10.16161222,22.665599822998047
120170009395124543,0.9395123,10.14505243,23.242599487304688
120180009401824855,0.94016034,10.15362737,18.923999786376953
120190009071640353,0.90719143,10.15814204,22.30190086364746
120180009198363644,0.91990105,10.15262884,23.613100051879883
120180009203465943,0.9203311,10.1545034,22.649999618530273
120190009174451399,0.91747199,10.15910749,19.52280044555664
120180009167781581,0.91677797,10.15091664,22.957799911499023
120180009174812328,0.91749432,10.15151591,23.71299934387207
120180009142451238,0.91425792,10.15063815,22.519399642944336
120180009124461339,0.91244624,10.15071552,23.24370002746582
120000008630589295,0.86305995,10.00735194,21.211599349975586
120000008620829480,0.86208297,10.00750217,22.666900634765625
120010008607042619,0.86070517,10.01011583,22.125600814819336
120010008536345709,0.85365555,10.01268547,18.050800323486328
120010008536345709,0.85365555,10.01268547,18.02039909362793
120010008551003898,0.85509847,10.0112454,23.524999618530273
120010008700884337,0.87007495,10.01157099,20.73979949951172
120010008708852599,0.8708857,10.01010051,22.46419906616211
120010008714963738,0.87149634,10.01105098,21.180099487304688
120020008646612061,0.86465835,10.01802401,21.944900512695312
120010008646451950,0.86464327,10.00956054,22.31679916381836
120010008651861495,0.865169,10.0091772,21.852800369262695
120010008678660692,0.86760124,10.00854673,23.133499145507812
120010008651033862,0.86510362,10.01115234,22.26219940185547
120010008660431717,0.8660425,10.00936445,21.14259910583496
120010008662931200,0.86629422,10.00893465,21.7814998626709
120010008672362595,0.86724321,10.010106,21.289499282836914
120010008666013535,0.86640643,10.01085926,22.18079948425293
120010008694730137,0.86947164,10.00804813,24.254199981689453
120010008695431379,0.86984114,10.00923578,23.11210060119629
120010008690553679,0.86908219,10.01099814,22.12779998779297
120010008637890850,0.86379209,10.00863698,21.845800399780273
120010008642522972,0.86427078,10.01041631,22.08489990234375
120110010001637613,1.00000336,10.09756434,22.07069969177246
120110009988068952,0.9988067,10.09872704,23.108999252319336
120110009979389271,0.9979389,10.09899404,23.060699462890625
120120009954169022,0.99542287,10.10711503,19.144699096679688
120120009906556835,0.99065943,10.10528494,23.60420036315918
120120009932154284,0.99321585,10.10312178,23.481599807739258
120120009932848616,0.99326606,10.10675677,21.769899368286133
120120009926726379,0.99274747,10.10474566,22.0231990814209
120120009952004265,0.99518352,10.10313728,22.72439956665039
120090009934155796,0.99340112,10.07942062,22.40839958190918
120090009900405320,0.98997549,10.07898878,21.781400680541992
120090010086582353,1.00863505,10.07653207,20.807300567626953
120100009903073393,0.99030746,10.08576053,22.850000381469727
120100009950422235,0.99505586,10.08478947,23.216999053955078
120100009930952792,0.99309514,10.0852598,23.114700317382812
120090009989324150,0.99893429,10.07806671,22.625099182128906
120090010251957659,1.02526759,10.08097033,22.23270034790039
120090010219774956,1.02197895,10.0787308,22.212900161743164
120090009271365649,0.9271367,10.07930721,23.751300811767578
120080011015041015,1.10157361,10.0671006,21.981300354003906
120080011071242273,1.10712459,10.06816233,23.483400344848633
120080011055080554,1.10544918,10.06670542,21.146400451660156
120070011099884208,1.10994409,10.0614077,22.40399932861328
120070011109325087,1.11093222,10.06217469,22.662799835205078
120060011113386280,1.11130847,10.05479389,21.593299865722656
120130010872493539,1.08722199,10.11085104,22.475000381469727
120140010940003212,1.09398316,10.11891041,21.639799118041992
120090011210325443,1.12115907,10.07921402,23.076000213623047
120170009141881606,0.91417254,10.14262732,23.648700714111328
120180009096681004,0.90969106,10.15043569,21.334999084472656
120160009145093973,0.91451611,10.13622747,20.983699798583984
120140009197776987,0.9197871,10.12215814,22.242799758911133
120150009148050110,0.91481184,10.12468289,20.41010093688965
120150009177187823,0.91774455,10.13110981,21.003700256347656
120160009127252214,0.9127909,10.13482091,23.10930061340332
120150009778304328,0.97777771,10.12823802,23.322500228881836
120150009795780166,0.97953015,10.12483633,21.46139907836914
120160009673252830,0.96735692,10.13525795,22.580699920654297
120150009708666309,0.97084579,10.12986439,19.170499801635742
120140009688052729,0.96879641,10.11856183,21.401599884033203
120140009711808647,0.97117999,10.12347217,22.98859977722168
120140009684948397,0.96849601,10.12326555,22.95509910583496
120140009762527791,0.97625297,10.12276829,23.308799743652344
120110008273451407,0.82738887,10.09246649,16.46619987487793
120110008273451407,0.82738887,10.09246649,16.48259925842285
120100008236972227,0.82363824,10.08482256,20.874000549316406
120100008236972227,0.82363824,10.08482256,20.770599365234375
120100008262844675,0.82626334,10.08711153,22.08639907836914
120100008248302328,0.82484969,10.08488803,21.733999252319336
120100008246976151,0.82473368,10.08804713,22.07670021057129
120100008246976151,0.82473368,10.08804713,21.642900466918945
120040008424600555,0.84227247,10.03357906,23.41819953918457
120060008312650144,0.83131062,10.04978876,21.837499618530273
120050008385810252,0.83860085,10.04150298,20.76959991455078
120120008857714914,0.88579277,10.10374824,21.93429946899414
120120008809333419,0.88095266,10.10244419,19.253000259399414
120120008828235386,0.88282284,10.10410426,22.73900032043457
120120008301520466,0.83015239,10.09998829,21.500499725341797
120110008300769611,0.8300763,10.09927733,22.30069923400879
120120008273970094,0.82740296,10.09968069,22.160400390625
120120008273970094,0.82740296,10.09968069,22.002199172973633
120110008286048830,0.82860418,10.09862125,22.176599502563477
120110008286048830,0.82860418,10.09862125,22.217100143432617
120120008299846297,0.82998495,10.10484579,23.103700637817383
120120008299846297,0.82998495,10.10484579,22.36050033569336
120120008296303625,0.82945995,10.102737,22.98189926147461
120120008296303625,0.82945995,10.102737,22.74880027770996
120120008231785194,0.82317798,10.10392919,22.682100296020508
120120008287431119,0.82877255,10.10055205,22.105600357055664
120120008287431119,0.82877255,10.10055205,22.460899353027344
120120008276782001,0.8277398,10.10121909,21.9955997467041
120120008276782001,0.8277398,10.10121909,21.763099670410156
120120008278213267,0.82782275,10.10232487,22.185800552368164
120160010927354594,1.09266852,10.1367169,21.412599563598633
120180010885429555,1.08854319,10.1575636,23.049299240112305
120190010850370683,1.08503717,10.15850272,23.132999420166016
120170010969519123,1.09698813,10.14889408,21.79789924621582
120040010786041148,1.07863398,10.03388047,22.833599090576172
120040010786935478,1.07865807,10.0374116,22.097900390625
120040011135606313,1.11358303,10.03817901,22.186599731445312
120040011139794072,1.11395917,10.03631342,23.307199478149414
120040011158303032,1.11566398,10.03553619,19.673200607299805
120050011018129743,1.10179306,10.04933069,20.309099197387695
120050011010224935,1.10102285,10.04537945,22.621599197387695
120040011007516410,1.1005729,10.0384213,22.829599380493164
120040011039577379,1.10396587,10.03908725,23.218000411987305
120080010822874981,1.08229954,10.07042676,22.752399444580078
120080010842231137,1.08422311,10.06723039,23.37070083618164
120060010858945988,1.08587204,10.05456397,18.623300552368164
120070010795603990,1.07951336,10.06124527,22.24970054626465
120070010887320425,1.08875627,10.05824421,19.95800018310547
120060010933161976,1.09313751,10.05115377,22.622499465942383
120050010974596525,1.09737075,10.04671392,23.3439998626709
120050010883259696,1.08835841,10.04937883,23.020099639892578
120050010955411847,1.09551973,10.04278556,20.48240089416504
120050010938896509,1.09383585,10.04678334,21.78420066833496
120140010782431905,1.07824366,10.11785593,22.858400344848633
120130010831082823,1.0831086,10.11028612,23.493999481201172
120000010162327863,1.01624394,10.00615051,22.239299774169922
120000010219678835,1.02196576,10.00696611,22.473400115966797
120000010219678835,1.02196576,10.00696611,22.724199295043945
120030010238185298,1.02381852,10.02901521,23.348499298095703
120020010182659802,1.01821466,10.02446035,21.22949981689453
120010010265979386,1.02657725,10.01577887,22.009300231933594
120030010223686076,1.02236815,10.02966341,23.244300842285156
120010010299522281,1.03000483,10.00980462,22.986600875854492
120030010126644332,1.01265251,10.02818452,20.160600662231445
120010010185311831,1.01853593,10.0094483,22.7101993560791
120010010185311831,1.01853593,10.0094483,22.737899780273438
120020010107340875,1.01071532,10.01700199,17.530899047851562
120020010132490392,1.01323547,10.01660845,21.38279914855957
120010010140463915,1.01427362,10.01124227,23.187299728393555
120010010140463915,1.01427362,10.01124227,23.124000549316406
120010010150752784,1.01507864,10.01025502,22.75480079650879
120010010150752784,1.01507864,10.01025502,22.733299255371094
120010010136575965,1.01365432,10.01290753,22.804899215698242
120010010136575965,1.01365432,10.01290753,22.846599578857422
120020010109193575,1.01095722,10.01940529,22.60689926147461
120010010199403764,1.01991691,10.01107018,20.15180015563965
120010010199403764,1.01991691,10.01107018,20.137100219726562
119950010772436861,1.07721987,9.96362999,22.599700927734375
119950010668768085,1.06686436,9.96465398,18.44659996032715
119980010774752577,1.07745829,9.98504415,21.033000946044922
119980010774752577,1.07745829,9.98504415,21.023300170898438
119980010746193311,1.07459208,9.98567094,22.935699462890625
119990009754793120,0.97544337,9.99381302,21.867599487304688
119990009713875374,0.97136129,9.99572948,22.848100662231445
119990009713875374,0.97136129,9.99572948,23.308000564575195
119990009724663775,0.9723957,9.99440731,21.282400131225586
119990009724663775,0.9723957,9.99440731,21.31570053100586
120030009433233134,0.94329944,10.0272096,20.84819984436035
120020009479055019,0.94790444,10.02044983,23.027999877929688
120010009514243201,0.95141496,10.0105599,20.064300537109375
120010009514243201,0.95141496,10.0105599,20.068500518798828
120010009583097585,0.95836296,10.01413822,22.019100189208984
120010009583097585,0.95836296,10.01413822,22.005199432373047
120010009491076590,0.94927715,10.01341985,22.40180015563965
120010009491076590,0.94927715,10.01341985,22.393299102783203
120020009534603143,0.95349834,10.01893315,20.989299774169922
119980009447034185,0.94470369,9.98644561,21.61949920654297
119980009447034185,0.94470369,9.98644561,21.6205997467041
119980009464778613,0.94647243,9.99026356,21.363100051879883
119980009464778613,0.94647243,9.99026356,21.3346004486084
119980009565664968,0.95659586,9.98704223,19.78030014038086
119980009565664968,0.95659586,9.98704223,19.778600692749023
119980009591048221,0.95888036,9.98972778,22.238300323486328
119980009591048221,0.95888036,9.98972778,22.274599075317383
119990009534524746,0.95340676,9.9952554,21.343399047851562
119990009534524746,0.95340676,9.9952554,21.360300064086914
119980009515769058,0.95157957,9.99048522,23.520000457763672
119990009524891149,0.95248722,9.99222079,22.837900161743164
120000009527690004,0.95282926,9.99987023,23.572999954223633
120100009022114475,0.9021532,10.08667156,22.442699432373047
120100009009386092,0.90093814,10.08801336,23.276199340820312
120100008996991396,0.89969911,10.08409788,23.16010093688965
120090009079643243,0.90793779,10.07723934,22.3700008392334
120090009330524076,0.93304977,10.07800489,21.539400100708008
120090009340051770,0.93401286,10.07604917,21.718900680541992
120090009359074919,0.93594196,10.07872367,21.942800521850586
120100009217726498,0.92177316,10.08834929,22.395099639892578
120080009261929786,0.92619308,10.07442345,23.772600173950195
120000008641368925,0.86413587,10.00704726,22.32830047607422
120000008642478178,0.86423769,10.00641584,22.00629997253418
120000008642976274,0.86429722,10.00482969,21.748199462890625
120000008615696720,0.86144801,10.00525295,22.739500045776367
120000008604287865,0.86042928,10.00616682,22.379199981689453
120000008636185620,0.86361204,10.00428512,21.773300170898438
120000008616648510,0.86166446,10.00669241,21.69879913330078
120000008619407884,0.86194075,10.0061708,22.554399490356445
120000008620013741,0.86199168,10.00272863,21.884899139404297
120000008597936872,0.85979347,10.00532032,21.81450080871582
120000008590605212,0.85905864,10.00394578,22.05299949645996
120000008597154697,0.85971954,10.00353211,21.680999755859375
120200008936234568,0.89362374,10.16996852,24.436599731445312
120210008922625341,0.89229071,10.17906812,23.180999755859375
120210008841922260,0.88428968,10.17649877,14.583800315856934
120210008872474759,0.88719889,10.17865544,22.640199661254883
120210008925632041,0.89259362,10.17620491,22.290000915527344
120220008960592120,0.89608898,10.18469347,21.212499618530273
120050008937164988,0.89371611,10.04548177,22.41710090637207
120050008958603835,0.89586046,10.04446303,22.338499069213867
120060008929260570,0.89291938,10.05009848,21.047000885009766
120050008840692618,0.88400109,10.04348193,22.257600784301758
120060008830770517,0.88309701,10.05013062,21.832700729370117
120050008835537042,0.88355332,10.04714114,21.46380043029785
120050008874386197,0.88743723,10.04643161,21.818700790405273
120050008890223208,0.88902258,10.04394065,21.777000427246094
120040008962199465,0.89620059,10.04082113,22.920900344848633
120050008924125367,0.89241324,10.04574116,22.766000747680664
120050008910324349,0.89103307,10.04489334,23.260700225830078
120080008953275542,0.89534798,10.07093018,22.864599227905273
120070008979946876,0.89799142,10.06367087,19.272600173950195
120080008869380616,0.88694935,10.06680368,20.362199783325195
120080008858232517,0.88586098,10.06838898,19.31839942932129
120060008964654370,0.89645775,10.05331849,21.604400634765625
120070008927069780,0.89275274,10.06608309,15.818400382995605
120080008542418106,0.85427529,10.07308631,22.408199310302734
120080008563356220,0.85634614,10.07147105,23.56559944152832
120080008615364167,0.86153545,10.06973889,23.474000930786133
120060008741067745,0.8741352,10.05610049,20.718599319458008
120070008746743947,0.87468712,10.06123942,18.108400344848633
120070008747660170,0.8747663,10.05808254,23.91990089416504
120080008749391126,0.87515869,10.06711791,22.55430030822754
120180009804745999,0.98043398,10.15462681,21.509000778198242
120190009540842827,0.95406725,10.16026608,21.162399291992188
120170009613838159,0.96138442,10.14806687,22.09239959716797
120190009580931998,0.95810554,10.1595627,22.423999786376953
120190009558102399,0.95581003,10.1599327,22.826499938964844
120040009752885850,0.97528468,10.03779272,22.624799728393555
120040009753933501,0.97538323,10.03586194,21.047000885009766
120040009726056282,0.97259664,10.03815,24.557100296020508
120080009440294024,0.94403109,10.06961646,23.568300247192383
120070009511896412,0.95120326,10.0633083,20.162200927734375
120070009479258785,0.94787203,10.0652244,20.73819923400879
120060009458663837,0.94586636,10.0528039,21.1968994140625
120060009493447017,0.94934436,10.05544927,23.417499542236328
120070009440325010,0.94404749,10.06210447,21.749300003051758
120070009549423671,0.95490817,10.06099511,20.099899291992188
120070009569521149,0.95694091,10.05891777,21.591899871826172
120060009579705586,0.95794257,10.05432176,20.761199951171875
120060009594235044,0.95939956,10.05381025,21.102399826049805
120060009533075648,0.95326913,10.05433042,18.98200035095215
120060009523539565,0.95234091,10.05756914,23.264699935913086
120070009520843418,0.95206814,10.0607907,21.78969955444336
119950009796860560,0.97965966,9.95837978,21.311899185180664
119980009817332257,0.98165666,9.98484062,21.911100387573242
119980009817332257,0.98165666,9.98484062,21.942399978637695
119980009731510853,0.97306703,9.98374325,23.004100799560547
119980009731510853,0.97306703,9.98374325,23.107999801635742
119960009816368665,0.98170257,9.97353362,23.310199737548828
120130009970457403,0.99700207,10.11413373,21.88479995727539
120100010491090510,1.04916576,10.0833243,21.587900161743164
120100010537058229,1.05370555,10.08979122,23.128999710083008
120110010367993104,1.03690026,10.09385894,22.231000900268555
120110010379874392,1.0379419,10.09490403,21.633699417114258
120100010419027291,1.04185325,10.08896607,21.334299087524414
120110010402883807,1.04008833,10.09423203,22.225200653076172
120050009320224218,0.93202626,10.0447923,23.086599349975586
120050009333003712,0.93323587,10.04432429,23.087499618530273
120050009381130322,0.93810213,10.0415677,21.44059944152832
120050009373456141,0.93734653,10.04638453,22.306100845336914
120060009230186396,0.92292953,10.05511034,22.91360092163086
120060009403403739,0.94027376,10.05268288,22.338499069213867
120070009361650361,0.93622795,10.05825867,22.971200942993164
120070009340151827,0.93401623,10.0594561,23.0132999420166
120060009373095470,0.93727791,10.05423597,22.188199996948242
120060009369009375,0.93698974,10.057359,23.330799102783203
120070009300528105,0.92999413,10.064582,21.878299713134766
120070009253837606,0.92531146,10.06432173,21.564699172973633
119990009232941750,0.92329895,9.9927369,21.781099319458008
119990009232941750,0.92329895,9.9927369,21.790000915527344
