OBJNAME,RA,DEC,EQX,MAG,band,PCODE,LIST,SEL?,PA
2264067064,01:08:54.354,+33:02:18.73,2000.0,20.86,r,598,1,0,65
2641672955,01:09:03.399,+33:02:07.08,2000.0,21.98,r,885,1,0,65
2668397749,01:09:04.056,+33:02:21.22,2000.0,20.47,r,435,1,0,65
2823368549,01:09:07.757,+33:02:23.99,2000.0,21.63,r,197,1,0,65
3397892231,01:09:21.541,+33:02:04.77,2000.0,20.69,r,2578,1,0,65
3436151679,01:09:22.459,+33:02:03.17,2000.0,20.99,r,895,1,0,65
3501725379,01:09:24.047,+33:02:14.43,2000.0,21.60,r,151,1,0,65
3528876742,01:09:24.680,+33:02:18.29,2000.0,20.67,r,3655,1,0,65
3719022887,01:09:29.253,+33:02:07.00,2000.0,21.37,r,1065,1,0,65
3752683257,01:09:30.067,+33:02:08.14,2000.0,20.29,r,4,1,0,65
3772291837,01:09:30.537,+33:02:03.71,2000.0,21.36,r,1885,1,0,65
3789441877,01:09:30.950,+33:02:03.78,2000.0,21.58,r,1350,1,0,65
3806492631,01:09:31.361,+33:02:06.14,2000.0,21.57,r,656,1,0,65
3863091472,01:09:32.723,+33:02:02.62,2000.0,21.56,r,680,1,0,65
3952378599,01:09:34.864,+33:02:24.31,2000.0,21.51,r,1183,1,0,65
3990376884,01:09:35.762,+33:02:18.95,2000.0,22.00,r,1854,1,0,65
4023222975,01:09:36.565,+33:02:07.25,2000.0,21.93,r,491,1,0,65
4080744199,01:09:37.948,+33:02:11.17,2000.0,20.33,r,979,1,0,65
5200398004,01:10:04.812,+33:02:22.29,2000.0,20.45,r,583,1,0,65
2408390344,01:08:57.807,+33:02:29.27,2000.0,21.13,r,1109,1,0,65
2567294190,01:09:01.659,+33:02:41.33,2000.0,21.04,r,382,1,0,65
3258135331,01:09:18.203,+33:02:44.25,2000.0,22.16,r,1514,1,0,65
3372688910,01:09:20.936,+33:02:55.10,2000.0,22.13,r,432,1,0,65
3545391979,01:09:25.090,+33:02:34.09,2000.0,21.05,r,2290,1,0,65
3600155919,01:09:26.384,+33:02:45.99,2000.0,19.90,r,313,1,0,65
3657480034,01:09:27.784,+33:02:28.33,2000.0,21.72,r,182,1,0,65
3938385548,01:09:34.512,+33:02:44.69,2000.0,21.79,r,383,1,0,65
3961078155,01:09:35.040,+33:02:52.29,2000.0,21.75,r,614,1,0,65
3964038315,01:09:35.140,+33:02:53.18,2000.0,21.42,r,384,1,0,65
4000329039,01:09:36.037,+33:02:55.37,2000.0,21.73,r,1228,1,0,65
4018645551,01:09:36.449,+33:02:44.96,2000.0,21.55,r,1055,1,0,65
4029793514,01:09:36.753,+33:02:38.73,2000.0,21.22,r,946,1,0,65
4267540702,01:09:42.481,+33:02:30.22,2000.0,21.62,r,358,1,0,65
4405243019,01:09:45.733,+33:02:37.31,2000.0,21.52,r,1163,1,0,65
3302803810,01:09:19.275,+33:03:09.54,2000.0,21.77,r,95,1,0,65
3308469999,01:09:19.372,+33:03:28.02,2000.0,21.10,r,854,1,0,65
3380764362,01:09:21.122,+33:03:11.80,2000.0,21.58,r,1044,1,0,65
3663021244,01:09:27.852,+33:03:02.28,2000.0,21.74,r,832,1,0,65
3701904703,01:09:28.836,+33:03:12.51,2000.0,22.06,r,361,1,0,65
3886895130,01:09:33.290,+33:03:13.77,2000.0,21.85,r,757,1,0,65
3899421786,01:09:33.594,+33:03:03.41,2000.0,21.79,r,330,1,0,65
3908746873,01:09:33.813,+33:03:18.67,2000.0,21.67,r,1533,1,0,65
3989350984,01:09:35.749,+33:03:01.19,2000.0,21.14,r,283,1,0,65
4015182977,01:09:36.370,+33:03:07.11,2000.0,21.29,r,184,1,0,65
4028021407,01:09:36.665,+33:03:02.24,2000.0,21.70,r,954,1,0,65
4051296711,01:09:37.227,+33:03:18.30,2000.0,21.79,r,868,1,0,65
4080828079,01:09:37.946,+33:03:22.51,2000.0,22.29,r,382,1,0,65
4119909820,01:09:38.871,+33:03:27.72,2000.0,21.76,r,1147,1,0,65
4511690402,01:09:48.274,+33:02:59.55,2000.0,21.94,r,486,1,0,65
4522214899,01:09:48.537,+33:03:13.18,2000.0,21.36,r,2382,1,0,65
4597493110,01:09:50.333,+33:03:07.41,2000.0,21.12,r,31,1,0,65
4742794302,01:09:53.829,+33:03:11.29,2000.0,22.12,r,496,1,0,65
5006485552,01:10:00.156,+33:03:14.91,2000.0,21.75,r,1029,1,0,65
5058597176,01:10:01.395,+33:03:19.62,2000.0,21.54,r,833,1,0,65
5220460638,01:10:05.277,+33:03:00.16,2000.0,21.28,r,2929,1,0,65
4421364705,01:09:46.123,+33:03:42.25,2000.0,21.63,r,1605,1,0,65
4439801905,01:09:46.555,+33:03:33.90,2000.0,20.70,r,760,1,0,65
4704499265,01:09:52.911,+33:03:55.77,2000.0,21.40,r,1203,1,0,65
4812915687,01:09:55.507,+33:03:45.39,2000.0,21.29,r,4559,1,0,65
4910567998,01:09:57.835,+33:03:51.90,2000.0,22.15,r,964,1,0,65
5282785485,01:10:06.790,+33:03:44.70,2000.0,22.07,r,58,1,0,65
5385815372,01:10:09.260,+33:03:44.34,2000.0,22.09,r,37,1,0,65
5670874384,01:10:16.105,+33:03:41.46,2000.0,22.02,r,1028,1,0,65
3123903334,01:09:14.974,+33:04:08.23,2000.0,21.81,r,858,1,0,65
3136070929,01:09:15.255,+33:04:00.79,2000.0,21.38,r,724,1,0,65
3188429628,01:09:16.525,+33:04:27.12,2000.0,21.90,r,551,1,0,65
3231806927,01:09:17.590,+33:04:19.47,2000.0,21.15,r,97,1,0,65
3290954991,01:09:18.983,+33:04:13.05,2000.0,21.52,r,2801,1,0,65
3421858159,01:09:22.115,+33:04:22.66,2000.0,21.54,r,1410,1,0,65
5065317646,01:10:01.569,+33:04:21.13,2000.0,21.34,r,1186,1,0,65
5263835536,01:10:06.341,+33:04:15.06,2000.0,21.37,r,77,1,0,65
5368252911,01:10:08.827,+33:04:07.01,2000.0,21.11,r,509,1,0,65
5401399322,01:10:09.634,+33:04:26.26,2000.0,21.32,r,278,1,0,65
5537850293,01:10:12.921,+33:03:59.42,2000.0,21.47,r,560,1,0,65
5665614238,01:10:15.981,+33:04:10.98,2000.0,22.34,r,519,1,0,65
2897941615,01:09:09.590,+33:04:32.40,2000.0,22.19,r,512,1,0,65
3075027113,01:09:13.805,+33:04:49.61,2000.0,19.72,r,15,1,0,65
3383187863,01:09:21.198,+33:04:51.85,2000.0,20.72,r,207,1,0,65
3466676374,01:09:23.203,+33:04:47.21,2000.0,21.68,r,213,1,0,65
4856810057,01:09:56.559,+33:04:28.35,2000.0,22.11,r,280,1,0,65
4909431309,01:09:57.847,+33:04:32.23,2000.0,21.79,r,558,1,0,65
5140384735,01:10:03.444,+33:04:42.14,2000.0,21.70,r,215,1,0,65
2214426921,01:08:53.142,+33:05:18.99,2000.0,21.59,r,94,1,0,65
2388187978,01:08:57.308,+33:05:22.10,2000.0,21.69,r,1161,1,0,65
2413608449,01:08:57.943,+33:05:23.61,2000.0,21.81,r,578,1,0,65
2513660302,01:09:00.350,+33:04:59.24,2000.0,21.02,r,2710,1,0,65
2748546091,01:09:05.965,+33:05:16.21,2000.0,21.83,r,1193,1,0,65
2757030533,01:09:06.166,+33:04:59.81,2000.0,21.10,r,198,1,0,65
2758904717,01:09:06.219,+33:05:12.40,2000.0,21.65,r,237,1,0,65
2870081951,01:09:08.907,+33:05:04.17,2000.0,21.34,r,94,1,0,65
2886602769,01:09:09.270,+33:05:06.18,2000.0,21.93,r,782,1,0,65
2887656221,01:09:09.290,+33:05:16.71,2000.0,21.51,r,2517,1,0,65
2923444593,01:09:10.166,+33:05:12.04,2000.0,21.24,r,708,1,0,65
2974624600,01:09:11.401,+33:05:11.92,2000.0,20.73,r,912,1,0,65
2991236446,01:09:11.756,+33:05:17.44,2000.0,20.72,r,2321,1,0,65
3078231267,01:09:13.883,+33:05:02.53,2000.0,19.95,r,2,1,0,65
3187754241,01:09:16.529,+33:05:10.77,2000.0,20.71,r,841,1,0,65
3216378739,01:09:17.187,+33:05:24.45,2000.0,20.34,r,255,1,0,65
3246341494,01:09:17.909,+33:05:02.68,2000.0,21.07,r,310,1,0,65
3513043434,01:09:24.302,+33:05:08.52,2000.0,22.46,r,332,1,0,65
3520724826,01:09:24.463,+33:05:13.10,2000.0,21.66,r,5,1,0,65
3629446688,01:09:27.105,+33:05:18.32,2000.0,21.74,r,1055,1,0,65
3700876524,01:09:28.804,+33:05:17.82,2000.0,21.41,r,673,1,0,65
5281307890,01:10:06.763,+33:05:21.98,2000.0,21.34,r,705,1,0,65
5449705903,01:10:10.789,+33:05:15.91,2000.0,21.29,r,4007,1,0,65
5660612942,01:10:15.843,+33:05:07.05,2000.0,21.44,r,512,1,0,65
2347702913,01:08:56.334,+33:05:37.25,2000.0,21.54,r,1945,1,0,65
2685547153,01:09:04.457,+33:05:49.75,2000.0,21.86,r,123,1,0,65
2858469053,01:09:08.592,+33:05:55.46,2000.0,21.39,r,1569,1,0,65
3028904814,01:09:12.693,+33:05:42.67,2000.0,22.37,r,818,1,0,65
3077543874,01:09:13.884,+33:05:40.08,2000.0,20.07,r,360,1,0,65
3170845729,01:09:16.107,+33:05:45.53,2000.0,21.04,r,1827,1,0,65
