OBJNAME,RA,DEC,EQX,MAG,band,PCODE,LIST,SEL?,PA
9279924419,00:19:42.726,+03:36:11.84,2000.0,22.03,r,220,1,1,-47
8909280097,00:19:33.846,+03:44:29.03,2000.0,22.06,r,53,1,1,-47
9087782422,00:19:38.109,+03:36:35.87,2000.0,19.51,r,4926,1,1,-47
9093919103,00:19:38.229,+03:36:55.92,2000.0,20.58,r,2056,1,1,-47
9230770856,00:19:41.537,+03:36:31.18,2000.0,20.71,r,1151,1,1,-47
8884491275,00:19:33.250,+03:45:02.72,2000.0,22.10,r,294,1,1,-47
9279131651,00:19:42.690,+03:45:33.85,2000.0,22.27,r,307,1,1,-47
9028810943,00:19:36.695,+03:37:01.39,2000.0,20.29,r,2056,1,1,-47
9092349493,00:19:38.211,+03:37:27.11,2000.0,19.80,r,5664,1,1,-47
9171407053,00:19:40.115,+03:37:19.83,2000.0,20.28,r,409,1,1,-47
9505245339,00:19:48.143,+03:30:14.65,2000.0,21.02,r,700,1,1,-47
9104359233,00:19:38.499,+03:46:26.41,2000.0,21.10,r,38,1,1,-47
9248815753,00:19:41.955,+03:46:15.73,2000.0,21.02,r,159,1,1,-47
9023166518,00:19:36.549,+03:37:48.04,2000.0,18.89,r,7598,1,1,-47
9034923865,00:19:36.842,+03:37:40.27,2000.0,18.79,r,10942,1,1,-47
9159722038,00:19:39.848,+03:30:34.65,2000.0,21.15,r,567,1,1,-47
9523193475,00:19:48.563,+03:30:39.16,2000.0,20.42,r,273,1,1,-47
8994479605,00:19:35.878,+03:38:27.70,2000.0,21.55,r,445,1,1,-47
9172880655,00:19:40.152,+03:38:00.56,2000.0,20.13,r,2055,1,1,-47
8906724365,00:19:33.767,+03:38:41.68,2000.0,19.74,r,2191,1,1,-47
9051619509,00:19:37.246,+03:38:57.25,2000.0,21.39,r,205,1,1,-47
