objID,uniquePspsOBid,raMean,decMean,l,b,class,prob_Galaxy,prob_Star,prob_QSO,extrapolation_Class,cellDistance_Class,cellID_Class,z_phot,z_photErr,z_phot0,extrapolation_Photoz,cellDistance_Photoz,cellID_Photoz
143243501149059179,1081418000060719,350.11490878,29.37383878,100.170389039233,-29.4455648423045,GALAXY,0.9328647,0.021075485,0.04605979,1,12.3773498326518,8681,1.08405190706253,0.872567446064415,1.4386708,1,15.2612883844774,1677
143243501238484852,1081418000060850,350.12384984,29.37023534,100.17697410635,-29.4519534271596,GALAXY,0.7557587,0.06367983,0.1805614,1,12.0270951723609,446,0.755589693784714,0.44768451947897,0.6888561,1,8.63652737072542,10799
143243501292495206,1081418000060909,350.12925699,29.37053176,100.182080106053,-29.4535422617039,GALAXY,0.94723713,0.03593266,0.016830234,1,11.8523727570847,9732,0.173112444579601,0.184655320757218,0.17639747,1,11.2555296830352,2549
143243501321681172,1081418000008437,350.13208077,29.36720981,100.183169951502,-29.4575660267328,GALAXY,0.8174419,0.13416591,0.048392214,1,11.1673151883544,6586,0.741366684436798,0.23827923871204,0.7706045,1,10.1967970367109,8
143243501325041110,1081418000060944,350.13250605,29.36711432,100.183517708666,-29.4578001151081,GALAXY,0.8027501,0.03648461,0.16076528,1,11.7915043207805,7038,0.766510039567947,0.3313779333911,0.69718003,1,12.6570543208429,491
143243501330702880,1081418000060952,350.13307677,29.36860691,100.184719415721,-29.4566252317444,GALAXY,0.8639622,0.11068184,0.025355956,1,1.93562690287998,6299,0.726735174655914,0.201324610738438,0.6584301,1,1.68026061180789,1504
143243501352449167,1081418000008803,350.13525903,29.3738234,100.189091486507,-29.4525835144986,UNSURE,0.05607951,0.48382604,0.46009442,0,0.371731678667836,4151,-999,-999,-999,-999,-999,-999
143243501379169078,1081418000009133,350.13792709,29.3737551,100.191513752389,-29.4535642069523,STAR,0.0027574776,0.9964665,0.0007760943,0,0.34731616023472,6150,-999,-999,-999,-999,-999,-999
143243501399693355,1081418000061093,350.13996986,29.36898701,100.191230382772,-29.4586477961831,GALAXY,0.85838246,0.0043366165,0.13728084,1,11.08416495954,6859,0.668009430170059,0.455427367900306,0.80845225,1,13.3991485035194,70
143243501419274117,1081418000061132,350.14192832,29.36962035,100.193318510764,-29.458739640987,GALAXY,0.8747403,0.09671231,0.028547414,1,10.5855556515616,4646,0.996302753686905,0.299015678603975,1.0738394,1,10.2015705221379,1657
143243501427306281,1081418000061150,350.14273021,29.37142384,100.194873512838,-29.4573584444296,GALAXY,0.8729687,0.013509016,0.113522306,1,14.7289564342286,5808,0.843338549137115,0.698918101868237,0.8204373,1,15.9619605247739,8
143243501447880472,1081418000061206,350.14478987,29.36658344,100.194573336889,-29.4625143158822,GALAXY,0.9999193,2.9259203E-05,5.1526436E-05,1,14.9586201960632,8241,0.633045524358749,0.160496666472372,0.6430591,1,14.5639312332368,750
143243501458392952,1081418000010006,350.14565576,29.36850901,100.196242560081,-29.461042924494,GALAXY,0.98653364,0.003348809,0.010117573,0,1.0454207524619,5843,0.558390378952026,0.0384571493228206,0.55915254,0,1.01232669279929,1501
143243501494822368,1081418000061358,350.14947693,29.36817343,100.1996046803,-29.4626655136097,GALAXY,0.9287375,0.039531205,0.03173138,1,6.85935710763582,9129,0.813416749238968,0.255631153415184,0.75138897,1,7.97842025231882,3297
143243501508411608,1081418000061376,350.15085361,29.36752847,100.200578502073,-29.463731582248,GALAXY,0.70054775,0.14457552,0.15487674,1,19.0866780288061,7007,0.17109576612711,0.792707214452502,0.1397745,1,17.8233206326779,2870
